video_id,platform,creator_id,category,duration_seconds,upload_date,views,impressions,ctr,likes,comments,shares,avg_watch_time_seconds,completion_rate,followers_at_upload,engagement_rate,tags_count,audio_popular,caption_length,contains_hashtags,is_trending
vid_01908,Instagram,creator_1096,DIY,22,2024-11-25,1790,179000,0.01,16,2,0,15.9,0.723,0,0.0001,3,False,73,True,False
vid_01909,Instagram,creator_0333,Gaming,25,2024-12-28,1627,107748,0.0151,17,0,0,7.2,0.288,1350,0.0002,0,False,85,False,False
vid_01910,TikTok,creator_0032,Fitness,19,2025-06-14,444,15310,0.029,1,3,0,1.9,0.1,2795,0.0003,5,False,75,True,False
vid_01911,TikTok,creator_1112,Fitness,28,2024-09-19,577,25644,0.0225,7,1,0,4.2,0.15,0,0.0003,5,False,67,True,False
vid_01912,TikTok,creator_0551,Fitness,26,2025-05-22,2672,52806,0.0506,11,1,2,11.4,0.438,6466,0.0003,4,False,74,True,False
vid_01913,TikTok,creator_1165,Cooking,28,2024-07-24,3655,106559,0.0343,42,3,1,16.6,0.593,0,0.0004,2,False,73,True,False
vid_01914,TikTok,creator_0019,DIY,27,2024-01-29,18853,226055,0.0834,213,8,6,3.2,0.119,14270,0.001,2,False,100,True,False
vid_01915,YouTube Shorts,creator_0447,Gaming,15,2024-02-15,2523,286704,0.0088,24,0,1,5.5,0.367,6561,0.0001,5,False,65,True,False
vid_01916,Snapchat,creator_1130,Cooking,5,2024-02-19,211,11530,0.0183,2,1,1,2.0,0.4,0,0.0003,1,False,93,True,False
vid_01917,YouTube Shorts,creator_0532,DIY,39,2024-04-08,1603,67352,0.0238,6,0,0,14.7,0.377,4042,0.0001,3,False,15,True,False
vid_01918,YouTube Shorts,creator_0102,Beauty,5,2024-03-29,352,16603,0.0212,2,1,1,1.0,0.2,0,0.0002,1,False,5,True,False
vid_01919,Instagram,creator_0902,News,28,2024-09-03,2883,134719,0.0214,11,3,1,23.5,0.839,0,0.0001,1,True,44,True,False
vid_01920,TikTok,creator_0531,Fitness,13,2024-01-13,41,3904,0.0105,0,2,2,1.3,0.1,2000,0.001,2,False,50,False,False
vid_01921,TikTok,creator_0092,News,46,2024-07-01,2273,54508,0.0417,20,1,1,6.4,0.139,4848,0.0004,3,False,97,True,False
vid_01922,TikTok,creator_1047,Education,36,2024-07-03,273,8557,0.0319,2,1,1,13.7,0.381,960,0.0005,1,False,107,True,False
vid_01923,YouTube Shorts,creator_0852,Education,25,2025-05-13,47826,6832285,0.007,154,26,11,8.0,0.32,94851,0.0,4,False,62,True,False
vid_01924,TikTok,creator_0738,Cooking,10,2024-11-13,250,50000,0.005,8,0,0,4.8,0.48,0,0.0002,9,False,98,True,False
vid_01925,Snapchat,creator_0603,News,27,2024-01-25,1619,68601,0.0236,30,2,1,4.9,0.181,3840,0.0005,2,False,100,True,False
vid_01926,Snapchat,creator_0053,Education,24,2025-04-18,1545,179651,0.0086,0,2,0,3.7,0.154,5139,0.0,0,False,100,True,False
vid_01927,YouTube Shorts,creator_1041,News,29,2025-07-07,164,15922,0.0103,1,2,1,5.4,0.186,0,0.0003,1,False,110,True,False
vid_01928,YouTube Shorts,creator_0067,Comedy,24,2024-10-23,51593,3394276,0.0152,819,25,7,3.9,0.162,86805,0.0003,1,False,129,True,False
vid_01929,Facebook Reels,creator_0460,News,34,2025-01-26,1647,52788,0.0312,7,1,1,4.1,0.121,3399,0.0002,1,False,130,True,False
vid_01930,YouTube Shorts,creator_1104,Education,22,2025-02-13,1073,109489,0.0098,14,0,0,6.3,0.286,4387,0.0001,2,False,148,True,False
vid_01931,Instagram,creator_1066,DIY,13,2024-09-03,12131,1304408,0.0093,113,8,1,4.7,0.362,28662,0.0001,2,False,104,False,False
vid_01932,TikTok,creator_0500,Cooking,20,2024-07-07,142,6228,0.0228,0,1,0,12.9,0.645,0,0.0002,4,False,23,False,False
vid_01933,TikTok,creator_0645,Education,30,2025-06-22,753,64913,0.0116,4,0,0,4.1,0.137,3343,0.0001,1,False,106,True,False
vid_01934,Snapchat,creator_0742,Education,16,2024-09-30,1249,53836,0.0232,12,2,0,4.2,0.262,0,0.0003,4,False,22,True,False
vid_01935,TikTok,creator_0992,News,9,2024-06-27,3495,206804,0.0169,85,0,0,6.7,0.744,5526,0.0004,1,False,75,True,False
vid_01936,Instagram,creator_0257,Music,29,2024-07-09,1240,105982,0.0117,4,2,1,7.1,0.245,4883,0.0001,2,False,26,True,False
vid_01937,Instagram,creator_0283,News,28,2024-07-21,56256,4727394,0.0119,865,27,11,7.2,0.257,27568,0.0002,0,False,54,True,False
vid_01938,TikTok,creator_0837,Gaming,25,2025-01-27,1100,72847,0.0151,2,2,1,13.0,0.52,2435,0.0001,0,False,43,True,False
vid_01939,Instagram,creator_0406,Comedy,32,2024-12-18,2732,33980,0.0804,11,3,0,2.6,0.081,6700,0.0004,3,True,36,True,False
vid_01940,TikTok,creator_1136,DIY,31,2025-07-30,349,25289,0.0138,2,2,1,10.3,0.332,19,0.0002,1,True,79,False,False
vid_01941,YouTube Shorts,creator_0050,Comedy,40,2024-02-26,6219,301893,0.0206,47,0,0,11.2,0.28,14572,0.0002,4,False,95,False,False
vid_01942,Snapchat,creator_0865,Cooking,25,2024-04-08,3964,133020,0.0298,19,2,0,11.5,0.46,2275,0.0002,1,False,60,True,False
vid_01943,YouTube Shorts,creator_0244,Cooking,18,2024-09-18,3389,147347,0.023,150,2,2,8.2,0.456,8929,0.001,3,False,104,True,False
vid_01944,Facebook Reels,creator_0093,Education,14,2025-07-27,2744,113858,0.0241,21,4,1,2.4,0.171,8015,0.0002,6,False,36,False,False
vid_01945,Snapchat,creator_0922,Gaming,31,2024-08-12,138,7301,0.0189,1,2,1,11.9,0.384,0,0.0005,2,False,70,True,False
vid_01946,YouTube Shorts,creator_1044,Education,19,2024-04-28,5254,118067,0.0445,74,3,0,2.1,0.111,11931,0.0007,2,False,120,True,False
vid_01947,TikTok,creator_0929,Gaming,19,2024-09-05,109,10582,0.0103,0,2,0,10.3,0.542,0,0.0002,1,False,13,True,False
vid_01948,Instagram,creator_0199,Beauty,24,2024-08-18,1013,75037,0.0135,2,1,0,9.7,0.404,6823,0.0,5,False,5,True,False
vid_01949,Instagram,creator_1076,News,15,2025-01-29,76,4470,0.017,0,0,1,7.1,0.473,1018,0.0002,0,False,23,True,False
vid_01950,TikTok,creator_0653,Comedy,20,2024-04-21,433,67656,0.0064,5,2,1,12.9,0.645,0,0.0001,2,True,78,False,False
vid_01951,Snapchat,creator_0432,Gaming,22,2025-02-07,577,81267,0.0071,7,0,0,3.8,0.173,4624,0.0001,3,False,95,False,False
vid_01952,TikTok,creator_0712,Fitness,10,2024-05-08,17934,948888,0.0189,62,14,5,5.4,0.54,32483,0.0001,3,True,9,True,False
vid_01953,TikTok,creator_0347,Fitness,37,2024-07-20,1125,24298,0.0463,11,1,0,9.8,0.265,648,0.0005,1,False,97,True,False
vid_01954,Snapchat,creator_0571,Comedy,27,2024-03-15,945,70522,0.0134,3,1,2,13.0,0.481,938,0.0001,3,False,35,False,False
vid_01955,YouTube Shorts,creator_0057,News,33,2024-01-31,6932,198057,0.035,60,4,0,18.1,0.548,4312,0.0003,2,False,96,True,False
vid_01956,YouTube Shorts,creator_0014,DIY,33,2024-01-21,1053,40656,0.0259,9,0,2,26.7,0.809,208,0.0003,3,False,81,True,False
vid_01957,Snapchat,creator_0874,DIY,5,2025-02-08,58,11600,0.005,1,1,0,1.0,0.2,0,0.0002,6,False,5,True,False
vid_01958,Snapchat,creator_0246,DIY,17,2024-12-01,30891,1019504,0.0303,279,21,5,1.3,0.076,61633,0.0003,2,False,83,True,False
vid_01959,TikTok,creator_0571,Education,10,2024-10-01,1299,44033,0.0295,17,0,0,6.6,0.66,2275,0.0004,1,False,144,True,False
vid_01960,TikTok,creator_0153,Cooking,35,2024-05-01,4569,184233,0.0248,32,2,0,13.5,0.386,5724,0.0002,0,False,43,True,False
vid_01961,Instagram,creator_1051,Education,13,2025-07-02,96,3067,0.0313,0,1,0,1.2,0.092,2383,0.0003,2,False,5,False,False
vid_01962,TikTok,creator_0206,Music,29,2024-09-03,802,18959,0.0423,4,0,1,15.0,0.517,5296,0.0003,0,False,94,True,False
vid_01963,YouTube Shorts,creator_0073,Entertainment,40,2024-07-10,1443,131181,0.011,11,1,1,11.5,0.288,785,0.0001,3,False,52,True,False
vid_01964,Snapchat,creator_0401,Fitness,30,2024-12-31,176,2666,0.066,2,0,0,9.6,0.32,0,0.0008,6,False,141,False,False
vid_01965,YouTube Shorts,creator_0579,Comedy,35,2024-06-03,5545,355448,0.0156,15,4,0,2.7,0.077,8517,0.0001,3,False,75,True,False
vid_01966,Instagram,creator_0439,Entertainment,9,2024-12-03,1398,30657,0.0456,12,1,2,2.8,0.311,3442,0.0005,2,True,80,True,False
vid_01967,TikTok,creator_0365,Entertainment,40,2024-11-20,348,47671,0.0073,8,1,0,6.8,0.17,0,0.0002,1,False,119,True,False
vid_01968,Instagram,creator_0481,Cooking,14,2025-01-11,1874,49576,0.0378,4,2,0,5.4,0.386,3739,0.0001,0,False,17,False,False
vid_01969,YouTube Shorts,creator_0475,Fitness,20,2025-06-02,1361,47922,0.0284,15,0,1,4.4,0.22,2218,0.0003,0,False,5,False,False
vid_01970,TikTok,creator_0732,Music,17,2025-01-08,1761,124014,0.0142,16,0,1,10.6,0.624,1578,0.0001,3,False,141,True,False
vid_01971,Facebook Reels,creator_0589,Gaming,47,2024-12-13,237,7571,0.0313,1,3,0,4.9,0.104,0,0.0005,4,False,132,True,False
vid_01972,TikTok,creator_0952,Cooking,14,2025-05-28,2155,105637,0.0204,37,0,0,6.2,0.443,8740,0.0004,2,True,63,True,False
vid_01973,YouTube Shorts,creator_0991,DIY,33,2025-04-11,2883,135352,0.0213,7,4,0,4.2,0.127,5112,0.0001,3,False,104,True,False
vid_01974,TikTok,creator_1040,Beauty,20,2024-11-13,2724,106406,0.0256,4,1,0,9.3,0.465,2089,0.0,3,True,29,True,False
vid_01975,TikTok,creator_0651,Gaming,28,2024-10-30,92,2569,0.0358,0,0,1,2.8,0.1,0,0.0004,2,False,102,True,False
vid_01976,TikTok,creator_0112,Fitness,30,2025-01-12,3635,101536,0.0358,2,4,0,16.0,0.533,9744,0.0001,1,False,84,True,False
vid_01977,YouTube Shorts,creator_0632,DIY,8,2024-11-14,5936,239354,0.0248,23,5,1,4.0,0.5,7129,0.0001,1,False,10,False,False
vid_01978,Instagram,creator_0226,News,27,2025-04-19,1764,24845,0.071,21,1,1,19.8,0.733,6863,0.0009,0,False,25,True,False
vid_01979,TikTok,creator_0044,Gaming,29,2024-03-11,3580,97282,0.0368,85,0,0,3.6,0.124,2352,0.0009,2,False,80,True,False
vid_01980,TikTok,creator_1133,Education,26,2025-05-23,1441,121092,0.0119,25,0,1,4.9,0.188,46,0.0002,1,True,28,True,False
vid_01981,Instagram,creator_0322,Music,24,2024-11-03,1056,211200,0.005,4,1,0,10.6,0.442,4861,0.0,0,False,53,True,False
vid_01982,YouTube Shorts,creator_0766,Cooking,13,2024-11-17,333,7655,0.0435,1,2,0,1.2,0.092,1828,0.0004,0,False,151,True,False
vid_01983,Snapchat,creator_0074,Entertainment,17,2025-02-12,1714,342800,0.005,0,2,0,5.7,0.335,5571,0.0,2,True,52,True,False
vid_01984,Instagram,creator_0322,Fitness,45,2024-08-22,1977,195742,0.0101,14,1,0,12.6,0.28,0,0.0001,1,True,88,True,False
vid_01985,Instagram,creator_0070,Fitness,27,2025-08-05,355,19722,0.018,2,2,0,12.4,0.459,3189,0.0002,2,False,5,False,False
vid_01986,Instagram,creator_0269,Fitness,14,2024-03-06,2341,42954,0.0545,69,1,1,3.2,0.229,8074,0.0017,2,True,46,True,False
vid_01987,YouTube Shorts,creator_0851,Entertainment,25,2024-01-12,171,9447,0.0181,3,0,2,9.2,0.368,93,0.0005,2,False,64,True,False
vid_01988,Snapchat,creator_0196,News,40,2024-10-30,100,4329,0.0231,0,1,0,6.5,0.162,1999,0.0002,1,False,100,True,False
vid_01989,TikTok,creator_0663,Gaming,19,2025-02-01,2117,306811,0.0069,16,1,0,5.4,0.284,4634,0.0001,5,False,76,True,False
vid_01990,Instagram,creator_0205,Fitness,25,2025-05-24,10114,193384,0.0523,13,5,1,6.0,0.24,26622,0.0001,3,False,93,True,False
vid_01991,TikTok,creator_0456,Gaming,25,2025-03-11,1438,281960,0.0051,8,1,1,15.2,0.608,1225,0.0,2,False,25,True,False
vid_01992,YouTube Shorts,creator_1038,Beauty,16,2024-10-24,1315,80674,0.0163,7,1,2,10.0,0.625,4495,0.0001,1,True,26,True,False
vid_01993,TikTok,creator_0764,Music,8,2025-07-09,165,5871,0.0281,3,3,1,2.1,0.262,2390,0.0012,0,True,5,True,False
vid_01994,Facebook Reels,creator_0814,Beauty,41,2024-12-13,49,4622,0.0106,0,0,0,4.8,0.117,0,0.0,3,False,120,True,False
vid_01995,Instagram,creator_0681,Comedy,25,2025-05-04,32,1777,0.018,0,3,0,2.7,0.108,797,0.0017,3,False,88,True,False
vid_01996,TikTok,creator_1004,News,21,2024-07-13,2052,410400,0.005,5,0,0,6.9,0.329,0,0.0,2,True,105,True,False
vid_01997,YouTube Shorts,creator_1072,News,11,2024-06-29,1494,71826,0.0208,16,2,0,2.3,0.209,2304,0.0003,2,True,120,True,False
vid_01998,TikTok,creator_0692,Comedy,15,2024-01-29,302,47936,0.0063,9,0,0,10.7,0.713,1495,0.0002,3,False,110,True,False
vid_01999,TikTok,creator_0012,Fitness,18,2025-06-20,15685,1153308,0.0136,262,5,3,2.5,0.139,22185,0.0002,2,False,101,True,False
vid_02000,Instagram,creator_1024,Cooking,27,2025-05-21,1546,129915,0.0119,47,1,0,8.6,0.319,1410,0.0004,9,False,49,True,False
vid_02001,Instagram,creator_1137,Education,25,2024-03-22,13137,1340510,0.0098,51,9,3,4.5,0.18,38409,0.0,3,False,71,True,False
vid_02002,TikTok,creator_0028,Comedy,35,2025-02-07,1915,58206,0.0329,8,2,1,14.3,0.409,1174,0.0002,1,False,144,True,False
vid_02003,TikTok,creator_0233,Entertainment,22,2024-11-25,45,896,0.0502,0,0,2,2.6,0.118,0,0.0022,2,False,78,True,False
vid_02004,Instagram,creator_0287,Music,17,2024-11-20,175,3012,0.0581,3,4,0,8.3,0.488,400,0.0023,1,False,24,True,False
vid_02005,TikTok,creator_0603,Fitness,10,2025-02-09,1332,126857,0.0105,0,4,0,5.7,0.57,1569,0.0,2,False,130,False,False
vid_02006,Instagram,creator_0340,Comedy,35,2024-08-13,122,2023,0.0603,2,1,0,7.8,0.223,46,0.0015,2,False,17,True,False
vid_02007,Instagram,creator_0761,Music,18,2025-04-14,15125,869252,0.0174,198,7,6,5.3,0.294,32987,0.0002,0,False,34,True,False
vid_02008,Snapchat,creator_0278,Comedy,15,2025-02-11,597,36625,0.0163,3,1,0,1.0,0.067,901,0.0001,1,False,54,True,False
vid_02009,TikTok,creator_0368,Comedy,33,2024-12-31,786,40725,0.0193,12,1,0,15.1,0.458,2166,0.0003,1,True,84,False,False
vid_02010,TikTok,creator_0385,Beauty,23,2025-06-23,13,2063,0.0063,0,2,2,9.8,0.426,464,0.0019,1,True,107,True,False
vid_02011,TikTok,creator_0960,News,10,2024-05-01,32,2990,0.0107,0,1,1,1.3,0.13,0,0.0007,3,True,49,True,False
vid_02012,Snapchat,creator_0707,Entertainment,20,2024-05-29,3398,507164,0.0067,60,1,0,12.2,0.61,3898,0.0001,3,False,93,False,False
vid_02013,YouTube Shorts,creator_1197,Fitness,9,2024-10-12,203,15859,0.0128,0,0,0,7.9,0.878,3291,0.0,0,False,54,True,False
vid_02014,TikTok,creator_1109,Beauty,20,2024-03-01,2516,359428,0.007,53,0,0,9.4,0.47,1723,0.0001,1,False,5,True,False
vid_02015,TikTok,creator_0366,Fitness,24,2025-03-13,154,16739,0.0092,1,0,0,3.4,0.142,0,0.0001,0,True,71,False,False
vid_02016,Instagram,creator_0785,Cooking,35,2025-03-23,176,13333,0.0132,1,3,0,1.6,0.046,2324,0.0003,1,False,55,True,False
vid_02017,TikTok,creator_0970,Beauty,23,2024-05-10,536,18356,0.0292,13,1,0,9.6,0.417,3173,0.0008,1,True,63,True,False
vid_02018,TikTok,creator_0301,Comedy,24,2024-05-08,1386,49856,0.0278,16,0,0,5.9,0.246,3728,0.0003,2,False,82,True,False
vid_02019,TikTok,creator_0107,Comedy,21,2025-02-01,6822,383258,0.0178,81,3,2,11.1,0.529,12755,0.0002,0,False,87,True,False
vid_02020,Instagram,creator_0620,Music,35,2024-04-01,2354,351343,0.0067,26,1,0,10.7,0.306,10494,0.0001,5,False,32,True,False
vid_02021,YouTube Shorts,creator_0972,Cooking,7,2024-08-30,2231,67811,0.0329,48,2,0,2.2,0.314,6817,0.0007,1,False,120,True,False
vid_02022,TikTok,creator_0439,Comedy,30,2025-05-07,353,20404,0.0173,2,1,2,13.1,0.437,3599,0.0002,3,False,27,True,False
vid_02023,YouTube Shorts,creator_1148,DIY,15,2025-01-15,219,15869,0.0138,1,1,1,1.0,0.067,0,0.0002,1,False,100,True,False
vid_02024,TikTok,creator_0892,Cooking,20,2024-05-18,123,5668,0.0217,0,1,0,12.2,0.61,0,0.0002,1,True,20,True,False
vid_02025,Instagram,creator_0709,Gaming,27,2024-06-15,507,41557,0.0122,4,0,0,16.7,0.619,3674,0.0001,2,False,141,False,False
vid_02026,Snapchat,creator_0392,Gaming,13,2024-10-17,2340,265909,0.0088,0,0,0,1.7,0.131,0,0.0,1,False,63,True,False
vid_02027,TikTok,creator_0906,Cooking,30,2025-02-12,3731,466375,0.008,58,3,0,8.8,0.293,10445,0.0001,1,False,137,True,False
vid_02028,TikTok,creator_0756,Fitness,32,2025-01-25,4800,268156,0.0179,205,3,2,7.9,0.247,13147,0.0008,2,False,60,True,False
vid_02029,TikTok,creator_0564,DIY,30,2024-11-05,7548,438837,0.0172,24,0,3,13.5,0.45,10244,0.0001,1,True,50,True,False
vid_02030,TikTok,creator_0118,News,5,2024-01-24,82981,2738646,0.0303,1393,48,17,1.9,0.38,116519,0.0005,1,False,60,False,False
vid_02031,Facebook Reels,creator_0931,DIY,20,2024-05-14,3047,181369,0.0168,19,2,0,5.0,0.25,5310,0.0001,3,False,28,False,False
vid_02032,YouTube Shorts,creator_0213,Entertainment,17,2024-10-14,4306,538250,0.008,29,2,0,6.6,0.388,9636,0.0001,3,True,21,False,False
vid_02033,TikTok,creator_0363,Comedy,36,2024-03-05,197,9563,0.0206,1,1,0,15.1,0.419,0,0.0002,2,False,30,False,False
vid_02034,TikTok,creator_0128,Cooking,13,2024-03-16,677,105781,0.0064,8,0,0,3.2,0.246,755,0.0001,3,False,37,True,False
vid_02035,YouTube Shorts,creator_0035,Cooking,34,2025-06-05,292,6431,0.0454,4,0,0,8.4,0.247,0,0.0006,2,False,94,True,False
vid_02036,YouTube Shorts,creator_0751,Music,17,2024-01-12,2356,258901,0.0091,44,2,0,11.0,0.647,116,0.0002,5,False,43,True,False
vid_02037,YouTube Shorts,creator_0126,Education,20,2024-05-29,1004,32179,0.0312,12,2,0,8.8,0.44,0,0.0004,1,False,114,True,False
vid_02038,YouTube Shorts,creator_0172,Comedy,21,2024-12-10,1360,93150,0.0146,8,1,0,7.7,0.367,2984,0.0001,0,True,97,True,False
vid_02039,Instagram,creator_0839,Comedy,34,2025-05-08,2966,593200,0.005,55,0,0,3.7,0.109,8531,0.0001,2,False,59,False,False
vid_02040,TikTok,creator_0561,Music,21,2024-09-29,28405,2654672,0.0107,599,12,4,1.0,0.048,80579,0.0002,2,True,82,True,False
vid_02041,YouTube Shorts,creator_0177,News,45,2024-12-25,1985,87061,0.0228,7,0,0,16.2,0.36,7402,0.0001,1,True,29,False,False
vid_02042,TikTok,creator_0177,Comedy,34,2024-09-03,2612,522400,0.005,35,0,1,15.5,0.456,1662,0.0001,2,False,42,False,False
vid_02043,YouTube Shorts,creator_0022,Beauty,6,2025-05-10,186,12077,0.0154,1,4,0,2.3,0.383,942,0.0004,1,False,111,True,False
vid_02044,YouTube Shorts,creator_0506,Fitness,22,2025-06-12,8873,469470,0.0189,42,5,1,2.3,0.105,22049,0.0001,3,False,31,False,False
vid_02045,TikTok,creator_0272,Fitness,15,2024-02-11,1628,35859,0.0454,11,2,0,4.1,0.273,946,0.0004,0,False,130,True,False
vid_02046,TikTok,creator_1158,Cooking,18,2024-11-17,4662,230792,0.0202,93,2,1,5.6,0.311,8568,0.0004,1,False,37,True,False
vid_02047,Snapchat,creator_0363,Fitness,9,2024-07-20,2448,288000,0.0085,8,2,1,2.3,0.256,3179,0.0,1,False,98,True,False
vid_02048,Instagram,creator_1186,Cooking,12,2024-09-27,1835,30330,0.0605,3,1,0,3.5,0.292,3613,0.0001,3,False,79,True,False
vid_02049,YouTube Shorts,creator_0350,Entertainment,18,2025-03-30,2746,292127,0.0094,12,1,1,3.2,0.178,4676,0.0,2,False,5,True,False
vid_02050,TikTok,creator_0889,Cooking,39,2025-05-16,3717,640862,0.0058,7,3,1,9.0,0.231,4731,0.0,0,False,83,False,False
vid_02051,TikTok,creator_1032,Music,38,2025-07-31,749,54671,0.0137,20,1,1,9.2,0.242,0,0.0004,4,False,60,True,False
vid_02052,YouTube Shorts,creator_0529,Beauty,37,2024-12-29,25179,5035800,0.005,252,8,4,4.8,0.13,59769,0.0001,2,False,20,False,False
vid_02053,Instagram,creator_0382,DIY,40,2024-04-18,99,4380,0.0226,0,1,1,10.9,0.272,0,0.0005,3,False,59,True,False
vid_02054,Instagram,creator_0070,Cooking,16,2025-06-28,2893,142512,0.0203,25,1,0,1.2,0.075,8339,0.0002,2,True,65,True,False
vid_02055,Snapchat,creator_0326,Gaming,34,2025-01-04,3295,484558,0.0068,98,2,0,12.0,0.353,3122,0.0002,1,False,41,True,False
vid_02056,TikTok,creator_0734,Fitness,5,2024-05-06,627,66000,0.0095,6,2,0,1.0,0.2,0,0.0001,2,False,51,True,False
vid_02057,TikTok,creator_0935,News,21,2025-03-23,5399,103826,0.052,114,1,2,7.3,0.348,4357,0.0011,1,False,59,True,False
vid_02058,Instagram,creator_0499,Fitness,12,2025-07-15,1735,68039,0.0255,12,0,2,7.7,0.642,1780,0.0002,0,False,39,True,False
vid_02059,Instagram,creator_0615,Entertainment,37,2024-06-30,8216,923146,0.0089,139,4,3,12.4,0.335,20902,0.0002,1,False,5,False,False
vid_02060,Instagram,creator_0863,Gaming,27,2024-07-28,5336,337721,0.0158,5,2,1,13.8,0.511,8293,0.0,2,False,29,True,False
vid_02061,TikTok,creator_1049,Comedy,18,2024-08-21,4633,173520,0.0267,52,1,2,7.0,0.389,4063,0.0003,2,False,74,False,False
vid_02062,Snapchat,creator_0407,News,32,2025-08-06,8453,385981,0.0219,83,6,2,12.4,0.388,25685,0.0002,4,False,84,True,False
vid_02063,YouTube Shorts,creator_0111,Education,27,2024-08-28,3215,170105,0.0189,175,2,1,5.6,0.207,936,0.001,1,False,26,True,False
vid_02064,TikTok,creator_0811,Comedy,20,2024-12-23,246,7299,0.0337,8,1,1,5.6,0.28,0,0.0014,2,True,58,True,False
vid_02065,Snapchat,creator_0618,Fitness,9,2024-03-03,279,47288,0.0059,1,1,0,2.8,0.311,1197,0.0,2,False,56,False,False
vid_02066,TikTok,creator_0502,Comedy,13,2025-06-15,168,12000,0.014,1,2,0,7.5,0.577,0,0.0003,1,False,50,True,False
vid_02067,TikTok,creator_0327,Cooking,20,2024-03-18,52,1786,0.0291,0,2,0,12.3,0.615,0,0.0011,3,False,64,True,False
vid_02068,Instagram,creator_0968,Gaming,11,2024-12-25,1748,46489,0.0376,2,2,0,7.0,0.636,0,0.0001,2,False,69,True,False
vid_02069,TikTok,creator_0264,Cooking,36,2024-04-13,3578,230838,0.0155,10,0,0,15.0,0.417,4746,0.0,2,False,79,True,False
vid_02070,TikTok,creator_0870,News,14,2024-11-01,603,47480,0.0127,3,0,0,1.8,0.129,660,0.0001,1,False,101,True,False
vid_02071,Instagram,creator_0056,Beauty,20,2025-04-17,10257,377095,0.0272,128,9,2,7.0,0.35,25461,0.0004,3,False,30,True,False
vid_02072,TikTok,creator_1027,Entertainment,52,2025-04-19,1888,93930,0.0201,24,1,1,18.6,0.358,6327,0.0003,2,False,83,True,False
vid_02073,TikTok,creator_0472,Comedy,20,2025-01-23,1210,36336,0.0333,10,2,1,2.0,0.1,50,0.0004,1,False,35,True,False
vid_02074,TikTok,creator_0696,Gaming,30,2025-05-23,533,18006,0.0296,3,1,0,7.1,0.237,0,0.0002,1,False,28,True,False
vid_02075,TikTok,creator_0985,Entertainment,23,2024-07-21,15046,3009200,0.005,149,9,2,10.6,0.461,47194,0.0001,1,False,95,True,False
vid_02076,TikTok,creator_1060,Education,21,2024-12-27,174,7160,0.0243,1,1,1,5.4,0.257,1499,0.0004,3,False,83,True,False
vid_02077,YouTube Shorts,creator_0829,Entertainment,10,2024-05-04,287,8670,0.0331,8,1,0,2.7,0.27,1681,0.001,1,False,32,True,False
vid_02078,TikTok,creator_0932,Entertainment,26,2025-01-12,33,964,0.0342,0,0,0,3.1,0.119,1576,0.0,1,False,20,True,False
vid_02079,TikTok,creator_0112,Fitness,15,2024-11-26,2149,252823,0.0085,21,0,0,3.6,0.24,2016,0.0001,2,False,56,True,False
vid_02080,Instagram,creator_0923,Music,28,2024-10-16,129,6323,0.0204,2,0,0,13.9,0.496,812,0.0003,3,False,45,True,False
vid_02081,YouTube Shorts,creator_0748,Education,21,2024-05-18,402,8933,0.045,0,0,0,3.0,0.143,2502,0.0,0,False,5,True,False
vid_02082,TikTok,creator_0164,Comedy,5,2024-01-06,91,9578,0.0095,0,2,1,1.0,0.2,2055,0.0003,4,False,75,False,False
vid_02083,Instagram,creator_0405,Music,14,2025-04-22,1857,371400,0.005,19,0,0,3.4,0.243,2550,0.0001,1,False,127,True,False
vid_02084,TikTok,creator_0577,Entertainment,28,2024-04-04,300,34883,0.0086,1,1,1,16.3,0.582,0,0.0001,2,False,55,True,False
vid_02085,TikTok,creator_0757,Fitness,21,2024-11-26,785,29961,0.0262,1,0,0,7.8,0.371,1789,0.0,1,False,71,True,False
vid_02086,YouTube Shorts,creator_1112,Fitness,33,2024-05-18,75,2669,0.0281,0,2,0,13.3,0.403,353,0.0007,2,False,73,True,False
vid_02087,TikTok,creator_0610,Entertainment,24,2025-04-07,2669,179127,0.0149,26,1,1,1.9,0.079,1272,0.0002,4,True,91,True,False
